Index,Epochs,Batch Size,Learning Rate,Momentum,Hidden Layer Index,Accuracy,Macro F1,Micro F1
6,32,16,0.01,0,16,0.5236051502145923,0.4827270681767044,0.5236051502145923
7,32,16,0.01,0,16,0.5431965442764579,0.5407925325942834,0.5431965442764579
8,32,16,0.01,0,16,0.5369565217391304,0.36177280988021027,0.5369565217391304
9,32,16,0.01,0,16,0.540420819490587,0.4282272596195658,0.540420819490587
10,32,16,0.01,0,16,0.554176072234763,0.45561056952682283,0.554176072234763
11,32,16,0.01,0,16,0.5344827586206896,0.3549290669127218,0.5344827586206896
12,32,16,0.01,0,16,0.4807017543859649,0.4207812023191944,0.4807017543859649
13,32,16,0.01,0,16,0.5426666666666666,0.42348936284649463,0.5426666666666666
14,32,16,0.01,0,16,0.5329341317365269,0.48171210870278824,0.5329341317365269
15,32,16,0.01,0,16,0.5067567567567568,0.5054868350287787,0.5067567567567568
16,32,16,0.01,0,16,0.5595238095238095,0.48832955293773317,0.5595238095238095
17,32,16,0.01,0,16,0.5478468899521531,0.35394126738794435,0.5478468899521531
18,32,16,0.01,0,16,0.5112994350282486,0.45364034579047385,0.5112994350282486
19,32,16,0.01,0,16,0.4820846905537459,0.47402618393405527,0.4820846905537459
20,32,16,0.01,0,16,0.5038759689922481,0.46683887633193416,0.5038759689922481
0,32,16,0.01,0,17,0.48507462686567165,0.41383722660318406,0.48507462686567165
1,32,16,0.01,0,17,0.48507462686567165,0.39554356570779015,0.48507462686567165
2,32,16,0.01,0,17,0.5373134328358209,0.536704723405805,0.5373134328358209
3,32,16,0.01,0,17,0.5362473347547975,0.3511416999155592,0.5362473347547975
4,32,16,0.01,0,17,0.5426439232409381,0.42309197651663405,0.5426439232409381
5,32,16,0.01,0,17,0.5304162219850587,0.5296012997918873,0.5304162219850587
6,32,16,0.01,0,17,0.5375536480686696,0.4962067386982887,0.5375536480686696
7,32,16,0.01,0,17,0.5291576673866091,0.5075429352068697,0.5291576673866091
8,32,16,0.01,0,17,0.46195652173913043,0.3245077316720436,0.46195652173913043
9,32,16,0.01,0,17,0.5437430786267996,0.3810129109543458,0.5437430786267996
10,32,16,0.01,0,17,0.5440180586907449,0.47561368657302416,0.5440180586907449
11,32,16,0.01,0,17,0.5413793103448276,0.45580246913580247,0.5413793103448276
12,32,16,0.01,0,17,0.5111111111111111,0.44299153398251934,0.5111111111111111
13,32,16,0.01,0,17,0.488,0.4818056195301704,0.488
14,32,16,0.01,0,17,0.5374251497005988,0.4570605642138489,0.5374251497005988
15,32,16,0.01,0,17,0.4847972972972973,0.477278583070612,0.4847972972972973
16,32,16,0.01,0,17,0.5119047619047619,0.39701190568827327,0.5119047619047619
17,32,16,0.01,0,17,0.5023923444976076,0.47706002646457357,0.5023923444976076
18,32,16,0.01,0,17,0.5084745762711864,0.5065688285055114,0.5084745762711864
19,32,16,0.01,0,17,0.5667752442996743,0.5106133064854435,0.5667752442996743
20,32,16,0.01,0,17,0.5271317829457365,0.5248188405797102,0.5271317829457365
0,32,16,0.01,0,18,0.5309168443496801,0.49863945578231295,0.5309168443496801
1,32,16,0.01,0,18,0.5458422174840085,0.4131714366276611,0.5458422174840085
2,32,16,0.01,0,18,0.5458422174840085,0.5000075076202346,0.5458422174840085
3,32,16,0.01,0,18,0.5202558635394456,0.5073184396666434,0.5202558635394456
4,32,16,0.01,0,18,0.509594882729211,0.4631116331619525,0.509594882729211
5,32,16,0.01,0,18,0.5368196371398078,0.5364347270986276,0.5368196371398078
6,32,16,0.01,0,18,0.5375536480686696,0.4459290769576666,0.5375536480686696
7,32,16,0.01,0,18,0.5043196544276458,0.4981100928481096,0.5043196544276458
8,32,16,0.01,0,18,0.5510869565217391,0.4218282801384715,0.5510869565217391
9,32,16,0.01,0,18,0.5703211517165006,0.5124949908722561,0.5703211517165006
10,32,16,0.01,0,18,0.4932279909706546,0.448236930762968,0.4932279909706546
11,32,16,0.01,0,18,0.5344827586206896,0.5246703315233887,0.5344827586206896
12,32,16,0.01,0,18,0.5076023391812865,0.48831433936676666,0.5076023391812865
13,32,16,0.01,0,18,0.5306666666666666,0.37085335163578126,0.5306666666666666
14,32,16,0.01,0,18,0.5344311377245509,0.4505518337595841,0.5344311377245509
15,32,16,0.01,0,18,0.4527027027027027,0.3898538000534412,0.4527027027027027
16,32,16,0.01,0,18,0.5515873015873016,0.4113488372093023,0.5515873015873016
17,32,16,0.01,0,18,0.562200956937799,0.5206992700272566,0.562200956937799
18,32,16,0.01,0,18,0.4378531073446328,0.3858613685302554,0.4378531073446328
19,32,16,0.01,0,18,0.49185667752442996,0.47236911686938127,0.49185667752442996
20,32,16,0.01,0,18,0.5503875968992248,0.40358708648864094,0.5503875968992248
0,32,16,0.01,0,19,0.5437100213219617,0.44952145893322365,0.5437100213219617
1,32,16,0.01,0,19,0.5266524520255863,0.47888106428024446,0.5266524520255863
2,32,16,0.01,0,19,0.5426439232409381,0.41436686008181944,0.5426439232409381
3,32,16,0.01,0,19,0.4957356076759062,0.4575071254507283,0.4957356076759062
4,32,16,0.01,0,19,0.5437100213219617,0.5423033951250655,0.5437100213219617
5,32,16,0.01,0,19,0.5453575240128068,0.46713603742150456,0.5453575240128068
6,32,16,0.01,0,19,0.5332618025751072,0.416439361771035,0.5332618025751072
7,32,16,0.01,0,19,0.5399568034557235,0.3506311360448808,0.5399568034557235
8,32,16,0.01,0,19,0.508695652173913,0.47345762488667387,0.508695652173913
9,32,16,0.01,0,19,0.5105204872646734,0.5102027292362066,0.5105204872646734
10,32,16,0.01,0,19,0.518058690744921,0.5160557060020697,0.518058690744921
11,32,16,0.01,0,19,0.5448275862068965,0.4593084572117316,0.5448275862068965
12,32,16,0.01,0,19,0.5251461988304094,0.45796847088803666,0.5251461988304094
13,32,16,0.01,0,19,0.5626666666666666,0.5491202346041055,0.5626666666666666
14,32,16,0.01,0,19,0.5374251497005988,0.38199814969505896,0.5374251497005988
15,32,16,0.01,0,19,0.5084459459459459,0.5082761750627243,0.5084459459459459
16,32,16,0.01,0,19,0.5456349206349206,0.5021202251795613,0.5456349206349206
17,32,16,0.01,0,19,0.5119617224880383,0.47274436090225563,0.5119617224880383
18,32,16,0.01,0,19,0.556497175141243,0.4255800733812206,0.556497175141243
19,32,16,0.01,0,19,0.5342019543973942,0.5269543666828296,0.5342019543973942
20,32,16,0.01,0,19,0.437984496124031,0.43423619617984666,0.437984496124031
0,32,16,0.01,0,20,0.5479744136460555,0.5179762643499844,0.5479744136460555
1,32,16,0.01,0,20,0.5063965884861408,0.4962692323306134,0.5063965884861408
2,32,16,0.01,0,20,0.5170575692963753,0.5116172419064344,0.5170575692963753
3,32,16,0.01,0,20,0.5106609808102346,0.4716102594563946,0.5106609808102346
4,32,16,0.01,0,20,0.4936034115138593,0.46872000333875885,0.4936034115138593
5,32,16,0.01,0,20,0.5176093916755603,0.5137943702070993,0.5176093916755603
6,32,16,0.01,0,20,0.5257510729613734,0.47943488260419037,0.5257510729613734
7,32,16,0.01,0,20,0.49352051835853133,0.49325990187098545,0.49352051835853133
8,32,16,0.01,0,20,0.5456521739130434,0.4697888861926717,0.5456521739130434
9,32,16,0.01,0,20,0.5669988925802879,0.4983711087400352,0.5669988925802879
10,32,16,0.01,0,20,0.4909706546275395,0.4565429973057406,0.4909706546275395
11,32,16,0.01,0,20,0.5517241379310345,0.49304032368919626,0.5517241379310345
12,32,16,0.01,0,20,0.5099415204678363,0.499062433143303,0.5099415204678363
13,32,16,0.01,0,20,0.5413333333333333,0.41363636363636364,0.5413333333333333
14,32,16,0.01,0,20,0.4880239520958084,0.4859919902803402,0.4880239520958084
15,32,16,0.01,0,20,0.5135135135135135,0.5133135419045445,0.5135135135135135
16,32,16,0.01,0,20,0.5297619047619048,0.49998116264175113,0.5297619047619048
17,32,16,0.01,0,20,0.46172248803827753,0.45834653151726323,0.46172248803827753
18,32,16,0.01,0,20,0.5141242937853108,0.5007215953817895,0.5141242937853108
19,32,16,0.01,0,20,0.5146579804560261,0.40861549599865543,0.5146579804560261
20,32,16,0.01,0,20,0.5193798449612403,0.5021475256769374,0.5193798449612403
0,32,16,0.01,0,21,0.47761194029850745,0.41355850890086554,0.47761194029850745
1,32,16,0.01,0,21,0.5170575692963753,0.5167142657290162,0.5170575692963753
2,32,16,0.01,0,21,0.5298507462686567,0.4437710691248825,0.5298507462686567
3,32,16,0.01,0,21,0.48507462686567165,0.4777613965278154,0.48507462686567165
4,32,16,0.01,0,21,0.5522388059701493,0.5417364600781687,0.5522388059701493
5,32,16,0.01,0,21,0.5261472785485592,0.5238559578091523,0.5261472785485592
6,32,16,0.01,0,21,0.5160944206008584,0.5030496924297401,0.5160944206008584
7,32,16,0.01,0,21,0.541036717062635,0.5404530895494677,0.541036717062635
8,32,16,0.01,0,21,0.5391304347826087,0.4249152292495946,0.5391304347826087
9,32,16,0.01,0,21,0.5370985603543743,0.36409307779395117,0.5370985603543743
10,32,16,0.01,0,21,0.5586907449209932,0.45596454612411685,0.5586907449209932
11,32,16,0.01,0,21,0.5413793103448276,0.41608872127584773,0.5413793103448276
12,32,16,0.01,0,21,0.5251461988304094,0.5114808268221838,0.5251461988304094
13,32,16,0.01,0,21,0.5373333333333333,0.3831111111111111,0.5373333333333333
14,32,16,0.01,0,21,0.49251497005988026,0.45692750064151294,0.49251497005988026
15,32,16,0.01,0,21,0.518581081081081,0.4469919205493371,0.518581081081081
16,32,16,0.01,0,21,0.49603174603174605,0.4498667812634293,0.49603174603174605
17,32,16,0.01,0,21,0.5765550239234449,0.4677381063718049,0.5765550239234449
18,32,16,0.01,0,21,0.5706214689265536,0.5520926980321645,0.5706214689265536
19,32,16,0.01,0,21,0.5472312703583062,0.5304725752324366,0.5472312703583062
20,32,16,0.01,0,21,0.4883720930232558,0.47932974559686886,0.4883720930232558
0,32,16,0.01,0,22,0.5383795309168443,0.5107256223535294,0.5383795309168443
1,32,16,0.01,0,22,0.4978678038379531,0.4845089452921265,0.4978678038379531
2,32,16,0.01,0,22,0.5085287846481876,0.5032162079879601,0.5085287846481876
3,32,16,0.01,0,22,0.5138592750533049,0.4892238908632351,0.5138592750533049
4,32,16,0.01,0,22,0.5223880597014925,0.48523409363745496,0.5223880597014925
5,32,16,0.01,0,22,0.503735325506937,0.4913868275719574,0.503735325506937
6,32,16,0.01,0,22,0.5418454935622318,0.4555769422818315,0.5418454935622318
7,32,16,0.01,0,22,0.5388768898488121,0.5341783425833533,0.5388768898488121
8,32,16,0.01,0,22,0.5434782608695652,0.4032284967659433,0.5434782608695652
9,32,16,0.01,0,22,0.5193798449612403,0.48446428759353,0.5193798449612403
10,32,16,0.01,0,22,0.5191873589164786,0.46325938566552904,0.5191873589164786
11,32,16,0.01,0,22,0.5459770114942529,0.4680431138169474,0.5459770114942529
12,32,16,0.01,0,22,0.4888888888888889,0.46985659375039907,0.4888888888888889
13,32,16,0.01,0,22,0.548,0.36706339821607725,0.548
14,32,16,0.01,0,22,0.47604790419161674,0.4173644338118022,0.47604790419161674
15,32,16,0.01,0,22,0.5202702702702703,0.5202483678034973,0.5202702702702703
16,32,16,0.01,0,22,0.5476190476190477,0.44113298575986304,0.5476190476190477
17,32,16,0.01,0,22,0.48086124401913877,0.4767615586513224,0.48086124401913877
18,32,16,0.01,0,22,0.519774011299435,0.3885389148547043,0.519774011299435
19,32,16,0.01,0,22,0.49185667752442996,0.4826289862587503,0.49185667752442996
20,32,16,0.01,0,22,0.562015503875969,0.3828927036809686,0.562015503875969
0,32,16,0.01,0,23,0.5223880597014925,0.46466916354556803,0.5223880597014925
1,32,16,0.01,0,23,0.5501066098081023,0.43862604946675743,0.5501066098081023
2,32,16,0.01,0,23,0.48507462686567165,0.4374201399452389,0.48507462686567165
3,32,16,0.01,0,23,0.5383795309168443,0.4845990343068519,0.5383795309168443
4,32,16,0.01,0,23,0.5170575692963753,0.5170438465184316,0.5170575692963753
5,32,16,0.01,0,23,0.5346851654215582,0.371914396408585,0.5346851654215582
6,32,16,0.01,0,23,0.5150214592274678,0.48414968652037615,0.5150214592274678
7,32,16,0.01,0,23,0.5043196544276458,0.4978634321419669,0.5043196544276458
8,32,16,0.01,0,23,0.5423913043478261,0.39422091886608013,0.5423913043478261
9,32,16,0.01,0,23,0.5249169435215947,0.5160838199931295,0.5249169435215947
10,32,16,0.01,0,23,0.4717832957110609,0.3878939257054791,0.4717832957110609
11,32,16,0.01,0,23,0.5287356321839081,0.5238641885001255,0.5287356321839081
12,32,16,0.01,0,23,0.4830409356725146,0.44079609351879256,0.4830409356725146
13,32,16,0.01,0,23,0.5386666666666666,0.457566889632107,0.5386666666666666
14,32,16,0.01,0,23,0.45808383233532934,0.3961061664019499,0.45808383233532934
15,32,16,0.01,0,23,0.535472972972973,0.5075366851894986,0.535472972972973
16,32,16,0.01,0,23,0.5416666666666666,0.36285278037728413,0.5416666666666666
17,32,16,0.01,0,23,0.5215311004784688,0.4948884646059405,0.5215311004784688
18,32,16,0.01,0,23,0.4293785310734463,0.36335470085470084,0.4293785310734463
19,32,16,0.01,0,23,0.4755700325732899,0.46128023193713286,0.4755700325732899
20,32,16,0.01,0,23,0.5581395348837209,0.3661206896551724,0.5581395348837209
0,32,16,0.01,0,24,0.5298507462686567,0.3964395510116537,0.5298507462686567
1,32,16,0.01,0,24,0.5309168443496801,0.4061104204079753,0.5309168443496801
2,32,16,0.01,0,24,0.511727078891258,0.5065584842205856,0.511727078891258
3,32,16,0.01,0,24,0.48081023454157784,0.3995864982341398,0.48081023454157784
4,32,16,0.01,0,24,0.47547974413646055,0.36310943296237413,0.47547974413646055
5,32,16,0.01,0,24,0.5400213447171825,0.3609540582923097,0.5400213447171825
6,32,16,0.01,0,24,0.5257510729613734,0.45095216770093616,0.5257510729613734
7,32,16,0.01,0,24,0.5237580993520519,0.44490977673565096,0.5237580993520519
8,32,16,0.01,0,24,0.5282608695652173,0.4473602622021437,0.5282608695652173
9,32,16,0.01,0,24,0.540420819490587,0.3831083850640275,0.540420819490587
10,32,16,0.01,0,24,0.536117381489842,0.3576618387142865,0.536117381489842
11,32,16,0.01,0,24,0.5091954022988506,0.5059046975563237,0.5091954022988506
12,32,16,0.01,0,24,0.5216374269005848,0.5155297315494819,0.5216374269005848
13,32,16,0.01,0,24,0.548,0.3951771173558595,0.548
14,32,16,0.01,0,24,0.5568862275449101,0.4936905932481154,0.5568862275449101
15,32,16,0.01,0,24,0.5219594594594594,0.4477593737124021,0.5219594594594594
16,32,16,0.01,0,24,0.5595238095238095,0.4934719229306629,0.5595238095238095
17,32,16,0.01,0,24,0.48086124401913877,0.4280651975156846,0.48086124401913877
18,32,16,0.01,0,24,0.5225988700564972,0.46843540920682025,0.5225988700564972
19,32,16,0.01,0,24,0.5146579804560261,0.5071062981520392,0.5146579804560261
20,32,16,0.01,0,24,0.4496124031007752,0.44798698167791706,0.4496124031007752
