Index,Epochs,Batch Size,Learning Rate,Momentum,Hidden Layer Index,Accuracy,Macro F1,Micro F1
4,32,16,0.01,0,16,0.5479744136460555,0.5226623523142436,0.5479744136460555
5,32,16,0.01,0,16,0.5154749199573105,0.5154743680863083,0.5154749199573105
6,32,16,0.01,0,16,0.5418454935622318,0.4819087790557649,0.5418454935622318
7,32,16,0.01,0,16,0.5367170626349892,0.5329648818992061,0.5367170626349892
8,32,16,0.01,0,16,0.5402173913043479,0.5297904500918889,0.5402173913043479
9,32,16,0.01,0,16,0.5470653377630121,0.4250404372673592,0.5470653377630121
10,32,16,0.01,0,16,0.5428893905191874,0.5206108094026172,0.5428893905191874
11,32,16,0.01,0,16,0.5517241379310345,0.49122807017543857,0.5517241379310345
12,32,16,0.01,0,16,0.52046783625731,0.51340614311731,0.52046783625731
13,32,16,0.01,0,16,0.5266666666666666,0.43434227550558646,0.5266666666666666
14,32,16,0.01,0,16,0.48952095808383234,0.4862871125243846,0.48952095808383234
15,32,16,0.01,0,16,0.5337837837837838,0.5259713131875783,0.5337837837837838
16,32,16,0.01,0,16,0.5575396825396826,0.5014881018385043,0.5575396825396826
17,32,16,0.01,0,16,0.5502392344497608,0.4267623716153128,0.5502392344497608
18,32,16,0.01,0,16,0.53954802259887,0.44672119358333895,0.53954802259887
19,32,16,0.01,0,16,0.5504885993485342,0.4576804915514593,0.5504885993485342
20,32,16,0.01,0,16,0.4728682170542636,0.453968253968254,0.4728682170542636
0,32,16,0.01,0,17,0.5287846481876333,0.5286796536796536,0.5287846481876333
1,32,16,0.01,0,17,0.5245202558635395,0.5143101278461203,0.5245202558635395
2,32,16,0.01,0,17,0.5159914712153518,0.4914641369559402,0.5159914712153518
3,32,16,0.01,0,17,0.5383795309168443,0.42192959608769104,0.5383795309168443
4,32,16,0.01,0,17,0.5373134328358209,0.5258255991650825,0.5373134328358209
5,32,16,0.01,0,17,0.5293489861259338,0.5159313194311841,0.5293489861259338
6,32,16,0.01,0,17,0.5,0.49991709653647753,0.5
7,32,16,0.01,0,17,0.5475161987041036,0.5406762344813054,0.5475161987041036
8,32,16,0.01,0,17,0.5423913043478261,0.3779700676601287,0.5423913043478261
9,32,16,0.01,0,17,0.5559246954595792,0.44885807566152464,0.5559246954595792
10,32,16,0.01,0,17,0.5338600451467269,0.49457932255689674,0.5338600451467269
11,32,16,0.01,0,17,0.5655172413793104,0.4955546965597217,0.5655172413793104
12,32,16,0.01,0,17,0.5274853801169591,0.5259283251718307,0.5274853801169591
13,32,16,0.01,0,17,0.49466666666666664,0.4860701041962353,0.49466666666666664
14,32,16,0.01,0,17,0.4820359281437126,0.45296183740899576,0.4820359281437126
15,32,16,0.01,0,17,0.5202702702702703,0.4314391223774805,0.5202702702702703
16,32,16,0.01,0,17,0.5337301587301587,0.4455445544554455,0.5337301587301587
17,32,16,0.01,0,17,0.49521531100478466,0.49368236746175265,0.49521531100478466
18,32,16,0.01,0,17,0.5282485875706214,0.4932757334979043,0.5282485875706214
19,32,16,0.01,0,17,0.4788273615635179,0.4261682242990654,0.4788273615635179
20,32,16,0.01,0,17,0.47674418604651164,0.44576166000986583,0.47674418604651164
0,32,16,0.01,0,18,0.4946695095948827,0.4876230777740901,0.4946695095948827
1,32,16,0.01,0,18,0.5479744136460555,0.5037557209237327,0.5479744136460555
2,32,16,0.01,0,18,0.5501066098081023,0.45132512752273235,0.5501066098081023
3,32,16,0.01,0,18,0.5469083155650319,0.49412145399633267,0.5469083155650319
4,32,16,0.01,0,18,0.5319829424307037,0.4557776917251597,0.5319829424307037
5,32,16,0.01,0,18,0.5656350053361793,0.5591087814301718,0.5656350053361793
6,32,16,0.01,0,18,0.5525751072961373,0.5503881887878167,0.5525751072961373
7,32,16,0.01,0,18,0.5421166306695464,0.5162822787305341,0.5421166306695464
8,32,16,0.01,0,18,0.5076086956521739,0.5003351001523837,0.5076086956521739
9,32,16,0.01,0,18,0.5780730897009967,0.5724012016013065,0.5780730897009967
10,32,16,0.01,0,18,0.5507900677200903,0.5331977781660868,0.5507900677200903
11,32,16,0.01,0,18,0.5459770114942529,0.5423924492423808,0.5459770114942529
12,32,16,0.01,0,18,0.5239766081871345,0.45612132143208806,0.5239766081871345
13,32,16,0.01,0,18,0.5386666666666666,0.5225004416180887,0.5386666666666666
14,32,16,0.01,0,18,0.4745508982035928,0.4329166092250092,0.4745508982035928
15,32,16,0.01,0,18,0.5202702702702703,0.4959647923636843,0.5202702702702703
16,32,16,0.01,0,18,0.503968253968254,0.4917961376506461,0.503968253968254
17,32,16,0.01,0,18,0.5119617224880383,0.47564935064935066,0.5119617224880383
18,32,16,0.01,0,18,0.5056497175141242,0.5013161390035983,0.5056497175141242
19,32,16,0.01,0,18,0.5602605863192183,0.5361447805795252,0.5602605863192183
20,32,16,0.01,0,18,0.5387596899224806,0.4986200702212787,0.5387596899224806
0,32,16,0.01,0,19,0.535181236673774,0.5161562050427804,0.535181236673774
1,32,16,0.01,0,19,0.5383795309168443,0.5063295908829581,0.5383795309168443
2,32,16,0.01,0,19,0.5394456289978679,0.5389740415771653,0.5394456289978679
3,32,16,0.01,0,19,0.5575692963752665,0.48064302229551326,0.5575692963752665
4,32,16,0.01,0,19,0.5298507462686567,0.5183408844005547,0.5298507462686567
5,32,16,0.01,0,19,0.5410885805763074,0.4290989367249314,0.5410885805763074
6,32,16,0.01,0,19,0.5590128755364807,0.5428968292324932,0.5590128755364807
7,32,16,0.01,0,19,0.5302375809935205,0.5290242696140504,0.5302375809935205
8,32,16,0.01,0,19,0.5423913043478261,0.48335220807839085,0.5423913043478261
9,32,16,0.01,0,19,0.5260243632336655,0.5227319877893364,0.5260243632336655
10,32,16,0.01,0,19,0.5891647855530474,0.5840761834014279,0.5891647855530474
11,32,16,0.01,0,19,0.5586206896551724,0.5567843516007662,0.5586206896551724
12,32,16,0.01,0,19,0.5368421052631579,0.5267263069611406,0.5368421052631579
13,32,16,0.01,0,19,0.5266666666666666,0.4658880501353084,0.5266666666666666
14,32,16,0.01,0,19,0.5104790419161677,0.48627348606182047,0.5104790419161677
15,32,16,0.01,0,19,0.4780405405405405,0.4755248965689268,0.4780405405405405
16,32,16,0.01,0,19,0.5317460317460317,0.43782966253899236,0.5317460317460317
17,32,16,0.01,0,19,0.5406698564593302,0.5334495988838507,0.5406698564593302
18,32,16,0.01,0,19,0.4350282485875706,0.4171496311907271,0.4350282485875706
19,32,16,0.01,0,19,0.498371335504886,0.4960131332082552,0.498371335504886
20,32,16,0.01,0,19,0.4573643410852713,0.44110911679148357,0.4573643410852713
0,32,16,0.01,0,20,0.5362473347547975,0.5040493580463898,0.5362473347547975
1,32,16,0.01,0,20,0.5245202558635395,0.47653368168691224,0.5245202558635395
2,32,16,0.01,0,20,0.5767590618336887,0.5316859562127514,0.5767590618336887
3,32,16,0.01,0,20,0.5170575692963753,0.4881263439402974,0.5170575692963753
4,32,16,0.01,0,20,0.5309168443496801,0.530812324929972,0.5309168443496801
5,32,16,0.01,0,20,0.48665955176093917,0.4611162989790196,0.48665955176093917
6,32,16,0.01,0,20,0.4924892703862661,0.4251437349304895,0.4924892703862661
7,32,16,0.01,0,20,0.5367170626349892,0.5161310361208047,0.5367170626349892
8,32,16,0.01,0,20,0.5695652173913044,0.552033995839051,0.5695652173913044
9,32,16,0.01,0,20,0.53156146179402,0.5058443179774714,0.53156146179402
10,32,16,0.01,0,20,0.5440180586907449,0.519016597867217,0.5440180586907449
11,32,16,0.01,0,20,0.5528735632183908,0.4956717149665227,0.5528735632183908
12,32,16,0.01,0,20,0.5029239766081871,0.5014809804790448,0.5029239766081871
13,32,16,0.01,0,20,0.48,0.45455155746509124,0.48
14,32,16,0.01,0,20,0.47754491017964074,0.4171685429213573,0.47754491017964074
15,32,16,0.01,0,20,0.5422297297297297,0.520145961386035,0.5422297297297297
16,32,16,0.01,0,20,0.5198412698412699,0.4899553384741482,0.5198412698412699
17,32,16,0.01,0,20,0.5,0.47276688453159044,0.5
18,32,16,0.01,0,20,0.576271186440678,0.4741532976827095,0.576271186440678
19,32,16,0.01,0,20,0.5211726384364821,0.5120397902362546,0.5211726384364821
20,32,16,0.01,0,20,0.4496124031007752,0.44101312175770524,0.4496124031007752
0,32,16,0.01,0,21,0.5266524520255863,0.5236879666227492,0.5266524520255863
1,32,16,0.01,0,21,0.5202558635394456,0.4505966512557791,0.5202558635394456
2,32,16,0.01,0,21,0.5373134328358209,0.41989854081167355,0.5373134328358209
3,32,16,0.01,0,21,0.4978678038379531,0.46835570990718445,0.4978678038379531
4,32,16,0.01,0,21,0.523454157782516,0.4498966799834688,0.523454157782516
5,32,16,0.01,0,21,0.5293489861259338,0.42056110150560977,0.5293489861259338
6,32,16,0.01,0,21,0.5407725321888412,0.530171114126338,0.5407725321888412
7,32,16,0.01,0,21,0.5269978401727862,0.49044941279341486,0.5269978401727862
8,32,16,0.01,0,21,0.5369565217391304,0.528105148075191,0.5369565217391304
9,32,16,0.01,0,21,0.5382059800664452,0.5333622489760764,0.5382059800664452
10,32,16,0.01,0,21,0.5507900677200903,0.46196192836086886,0.5507900677200903
11,32,16,0.01,0,21,0.5586206896551724,0.550060606060606,0.5586206896551724
12,32,16,0.01,0,21,0.5380116959064327,0.5071355707362064,0.5380116959064327
13,32,16,0.01,0,21,0.5213333333333333,0.5201655228458238,0.5213333333333333
14,32,16,0.01,0,21,0.5508982035928144,0.48433447239491123,0.5508982035928144
15,32,16,0.01,0,21,0.46959459459459457,0.45336705287302237,0.46959459459459457
16,32,16,0.01,0,21,0.5238095238095238,0.48521525969051627,0.5238095238095238
17,32,16,0.01,0,21,0.5167464114832536,0.4717467467467467,0.5167464114832536
18,32,16,0.01,0,21,0.5056497175141242,0.4924918282582516,0.5056497175141242
19,32,16,0.01,0,21,0.49185667752442996,0.48516511867905054,0.49185667752442996
20,32,16,0.01,0,21,0.4496124031007752,0.43740786240786245,0.4496124031007752
0,32,16,0.01,0,22,0.48720682302771856,0.4389861468082699,0.48720682302771856
1,32,16,0.01,0,22,0.5554371002132196,0.5408842016303678,0.5554371002132196
2,32,16,0.01,0,22,0.5245202558635395,0.42514400668366903,0.5245202558635395
3,32,16,0.01,0,22,0.509594882729211,0.4993781094527363,0.509594882729211
4,32,16,0.01,0,22,0.5501066098081023,0.504702272806899,0.5501066098081023
5,32,16,0.01,0,22,0.544290288153682,0.5364315218083966,0.544290288153682
6,32,16,0.01,0,22,0.490343347639485,0.47622794200292234,0.490343347639485
7,32,16,0.01,0,22,0.5226781857451404,0.5179196524901886,0.5226781857451404
8,32,16,0.01,0,22,0.5456521739130434,0.5335817275038327,0.5456521739130434
9,32,16,0.01,0,22,0.5282392026578073,0.5135338155698316,0.5282392026578073
10,32,16,0.01,0,22,0.5553047404063205,0.47418556030197684,0.5553047404063205
11,32,16,0.01,0,22,0.5517241379310345,0.49655467122482777,0.5517241379310345
12,32,16,0.01,0,22,0.5087719298245614,0.49503897944720054,0.5087719298245614
13,32,16,0.01,0,22,0.504,0.5017857142857143,0.504
14,32,16,0.01,0,22,0.5044910179640718,0.49633598254210143,0.5044910179640718
15,32,16,0.01,0,22,0.5320945945945946,0.5319329913827306,0.5320945945945946
16,32,16,0.01,0,22,0.5218253968253969,0.4376432351347973,0.5218253968253969
17,32,16,0.01,0,22,0.5669856459330144,0.5058746693661627,0.5669856459330144
18,32,16,0.01,0,22,0.4632768361581921,0.46265938069216755,0.4632768361581921
19,32,16,0.01,0,22,0.5374592833876222,0.5171245015507311,0.5374592833876222
20,32,16,0.01,0,22,0.4573643410852713,0.443999753709747,0.4573643410852713
0,32,16,0.01,0,23,0.47121535181236673,0.3699821793225976,0.47121535181236673
1,32,16,0.01,0,23,0.5287846481876333,0.39271840962754206,0.5287846481876333
2,32,16,0.01,0,23,0.5277185501066098,0.5274817120250898,0.5277185501066098
3,32,16,0.01,0,23,0.5266524520255863,0.46605332389729076,0.5266524520255863
4,32,16,0.01,0,23,0.5405117270788913,0.4778247498446822,0.5405117270788913
5,32,16,0.01,0,23,0.4631803628601921,0.40631136875227525,0.4631803628601921
6,32,16,0.01,0,23,0.463519313304721,0.45039910931632476,0.463519313304721
7,32,16,0.01,0,23,0.5248380129589633,0.4368642193719593,0.5248380129589633
8,32,16,0.01,0,23,0.5108695652173914,0.43243821253680925,0.5108695652173914
9,32,16,0.01,0,23,0.49723145071982283,0.49461281287599357,0.49723145071982283
10,32,16,0.01,0,23,0.5643340857787811,0.5472722170153506,0.5643340857787811
11,32,16,0.01,0,23,0.5505747126436782,0.4998757665351801,0.5505747126436782
12,32,16,0.01,0,23,0.543859649122807,0.42632850241545894,0.543859649122807
13,32,16,0.01,0,23,0.5293333333333333,0.41548420427474786,0.5293333333333333
14,32,16,0.01,0,23,0.4550898203592814,0.37737627007538516,0.4550898203592814
15,32,16,0.01,0,23,0.543918918918919,0.47682639434406915,0.543918918918919
16,32,16,0.01,0,23,0.4662698412698413,0.39309999059944223,0.4662698412698413
17,32,16,0.01,0,23,0.5287081339712919,0.43661528567421304,0.5287081339712919
18,32,16,0.01,0,23,0.53954802259887,0.45561583093542146,0.53954802259887
19,32,16,0.01,0,23,0.5146579804560261,0.5146373812934373,0.5146579804560261
20,32,16,0.01,0,23,0.5426356589147286,0.5200227029072334,0.5426356589147286
0,32,16,0.01,0,24,0.4989339019189765,0.44434641445511014,0.4989339019189765
1,32,16,0.01,0,24,0.5042643923240938,0.48997597039271745,0.5042643923240938
2,32,16,0.01,0,24,0.5202558635394456,0.517085627205206,0.5202558635394456
3,32,16,0.01,0,24,0.5415778251599147,0.5232320080190263,0.5415778251599147
4,32,16,0.01,0,24,0.5309168443496801,0.4046334496985084,0.5309168443496801
5,32,16,0.01,0,24,0.5240128068303095,0.48125887528425737,0.5240128068303095
6,32,16,0.01,0,24,0.5332618025751072,0.5206798585519665,0.5332618025751072
7,32,16,0.01,0,24,0.531317494600432,0.5093350914462921,0.531317494600432
8,32,16,0.01,0,24,0.4902173913043478,0.4485110385983479,0.4902173913043478
9,32,16,0.01,0,24,0.5370985603543743,0.5158909717733248,0.5370985603543743
10,32,16,0.01,0,24,0.5496613995485328,0.4776337079149766,0.5496613995485328
11,32,16,0.01,0,24,0.5471264367816092,0.5405611164426526,0.5471264367816092
12,32,16,0.01,0,24,0.5590643274853802,0.5486294416243656,0.5590643274853802
13,32,16,0.01,0,24,0.47733333333333333,0.44687351841121004,0.47733333333333333
14,32,16,0.01,0,24,0.531437125748503,0.5289022876236698,0.531437125748503
15,32,16,0.01,0,24,0.5506756756756757,0.5385408852213053,0.5506756756756757
16,32,16,0.01,0,24,0.5238095238095238,0.47335423197492166,0.5238095238095238
17,32,16,0.01,0,24,0.5526315789473685,0.46271385660180225,0.5526315789473685
18,32,16,0.01,0,24,0.519774011299435,0.4394560357675112,0.519774011299435
19,32,16,0.01,0,24,0.498371335504886,0.49097760551248926,0.498371335504886
20,32,16,0.01,0,24,0.4418604651162791,0.36837810268616117,0.4418604651162791
