Epochs,Train Batch Size,Test Batch Size,Learning Rate,Momentum,Hidden Layer,Token Position,Accuracy,Macro F1,Micro F1
32,16,16,0.01,0,3,12,0.5157894736842106,0.5151520962545749,0.5157894736842106
32,16,16,0.01,0,3,13,0.46266666666666667,0.37048430532500504,0.46266666666666667
32,16,16,0.01,0,3,14,0.46107784431137727,0.41143645922053507,0.46107784431137727
32,16,16,0.01,0,3,15,0.5422297297297297,0.3826285388839504,0.5422297297297297
32,16,16,0.01,0,3,16,0.5119047619047619,0.5084915084915085,0.5119047619047619
32,16,16,0.01,0,3,17,0.5406698564593302,0.41121577603662296,0.5406698564593302
32,16,16,0.01,0,3,18,0.4519774011299435,0.4322420634920635,0.4519774011299435
32,16,16,0.01,0,3,19,0.43322475570032576,0.33691658391261176,0.43322475570032576
32,16,16,0.01,0,3,20,0.5,0.499812140248576,0.5
32,16,16,0.01,0,4,0,0.523454157782516,0.42073087332606635,0.523454157782516
32,16,16,0.01,0,4,1,0.5,0.4529823344138848,0.5
32,16,16,0.01,0,4,2,0.4925373134328358,0.49131393780305516,0.4925373134328358
32,16,16,0.01,0,4,3,0.5277185501066098,0.48808398924263574,0.5277185501066098
32,16,16,0.01,0,4,4,0.5106609808102346,0.4904074567243675,0.5106609808102346
32,16,16,0.01,0,4,5,0.535752401280683,0.4432104583734607,0.535752401280683
32,16,16,0.01,0,4,6,0.5375536480686696,0.527642906447444,0.5375536480686696
32,16,16,0.01,0,4,7,0.5475161987041036,0.4553055881176165,0.5475161987041036
32,16,16,0.01,0,4,8,0.5130434782608696,0.489392910767645,0.5130434782608696
32,16,16,0.01,0,4,9,0.5182724252491694,0.5122912706463424,0.5182724252491694
32,16,16,0.01,0,4,10,0.5395033860045146,0.5296872804483927,0.5395033860045146
32,16,16,0.01,0,4,11,0.5275862068965518,0.4357415744698982,0.5275862068965518
32,16,16,0.01,0,4,12,0.5157894736842106,0.5055566730363069,0.5157894736842106
32,16,16,0.01,0,4,13,0.4706666666666667,0.4687541817208618,0.4706666666666667
32,16,16,0.01,0,4,14,0.4625748502994012,0.3821555457653494,0.4625748502994012
32,16,16,0.01,0,4,15,0.47635135135135137,0.47127628925381737,0.47635135135135137
32,16,16,0.01,0,4,16,0.5158730158730159,0.4999268042746303,0.5158730158730159
32,16,16,0.01,0,4,17,0.5406698564593302,0.5296434348407061,0.5406698564593302
32,16,16,0.01,0,4,18,0.5451977401129944,0.5130174734053916,0.5451977401129944
32,16,16,0.01,0,4,19,0.4820846905537459,0.4501368659389679,0.4820846905537459
32,16,16,0.01,0,4,20,0.5038759689922481,0.3936545240893067,0.5038759689922481
32,16,16,0.01,0,5,0,0.5202558635394456,0.4318548908127665,0.5202558635394456
32,16,16,0.01,0,5,1,0.5437100213219617,0.5246133806986383,0.5437100213219617
32,16,16,0.01,0,5,2,0.5501066098081023,0.5114028547870265,0.5501066098081023
32,16,16,0.01,0,5,3,0.5170575692963753,0.4547876128336894,0.5170575692963753
32,16,16,0.01,0,5,4,0.4925373134328358,0.4835112462231106,0.4925373134328358
32,16,16,0.01,0,5,5,0.5229455709711847,0.5190805510998229,0.5229455709711847
32,16,16,0.01,0,5,6,0.5203862660944206,0.496990544817036,0.5203862660944206
32,16,16,0.01,0,5,7,0.5043196544276458,0.5043052022797805,0.5043196544276458
32,16,16,0.01,0,5,8,0.5195652173913043,0.518655303030303,0.5195652173913043
32,16,16,0.01,0,5,9,0.5669988925802879,0.5304287110738723,0.5669988925802879
32,16,16,0.01,0,5,10,0.5801354401805869,0.5708973878265217,0.5801354401805869
32,16,16,0.01,0,5,11,0.4850574712643678,0.4845971563981043,0.4850574712643678
32,16,16,0.01,0,5,12,0.49005847953216375,0.48727470786294313,0.49005847953216375
32,16,16,0.01,0,5,13,0.5266666666666666,0.42051412639647934,0.5266666666666666
32,16,16,0.01,0,5,14,0.5464071856287425,0.48108856443322096,0.5464071856287425
32,16,16,0.01,0,5,15,0.5152027027027027,0.491815095637609,0.5152027027027027
32,16,16,0.01,0,5,16,0.5357142857142857,0.5087882978191693,0.5357142857142857
32,16,16,0.01,0,5,17,0.48325358851674644,0.4832062641664949,0.48325358851674644
32,16,16,0.01,0,5,18,0.5169491525423728,0.40598781241720394,0.5169491525423728
32,16,16,0.01,0,5,19,0.50814332247557,0.5080598091963537,0.50814332247557
32,16,16,0.01,0,5,20,0.5193798449612403,0.46825344059570506,0.5193798449612403
32,16,16,0.01,0,6,0,0.5106609808102346,0.45854875038199716,0.5106609808102346
32,16,16,0.01,0,6,1,0.5170575692963753,0.47786113210329384,0.5170575692963753
32,16,16,0.01,0,6,2,0.5074626865671642,0.44965634953290967,0.5074626865671642
32,16,16,0.01,0,6,3,0.5255863539445629,0.46783568322320146,0.5255863539445629
32,16,16,0.01,0,6,4,0.5309168443496801,0.47339947738036914,0.5309168443496801
32,16,16,0.01,0,6,5,0.5133404482390609,0.5061581137309292,0.5133404482390609
32,16,16,0.01,0,6,6,0.526824034334764,0.5103403333162573,0.526824034334764
32,16,16,0.01,0,6,7,0.5172786177105831,0.4948788884265197,0.5172786177105831
32,16,16,0.01,0,6,8,0.5684782608695652,0.5571726655601237,0.5684782608695652
32,16,16,0.01,0,6,9,0.5382059800664452,0.538094951871474,0.5382059800664452
32,16,16,0.01,0,6,10,0.5316027088036117,0.5308706242001809,0.5316027088036117
32,16,16,0.01,0,6,11,0.5333333333333333,0.5251806684733514,0.5333333333333333
32,16,16,0.01,0,6,12,0.4994152046783626,0.49875627342260404,0.4994152046783626
32,16,16,0.01,0,6,13,0.5173333333333333,0.5164530629982403,0.5173333333333333
32,16,16,0.01,0,6,14,0.5419161676646707,0.4997209903374548,0.5419161676646707
32,16,16,0.01,0,6,15,0.5236486486486487,0.516087516087516,0.5236486486486487
32,16,16,0.01,0,6,16,0.5257936507936508,0.5254779453765457,0.5257936507936508
32,16,16,0.01,0,6,17,0.5430622009569378,0.45872175404579013,0.5430622009569378
32,16,16,0.01,0,6,18,0.480225988700565,0.4658882183154028,0.480225988700565
32,16,16,0.01,0,6,19,0.5146579804560261,0.4896178521617852,0.5146579804560261
32,16,16,0.01,0,6,20,0.5426356589147286,0.5335539621253906,0.5426356589147286
32,16,16,0.01,0,7,0,0.5394456289978679,0.5071827827262954,0.5394456289978679
32,16,16,0.01,0,7,1,0.535181236673774,0.5339608450896824,0.535181236673774
32,16,16,0.01,0,7,2,0.535181236673774,0.40096205112581074,0.535181236673774
32,16,16,0.01,0,7,3,0.5245202558635395,0.4618930752568674,0.5245202558635395
32,16,16,0.01,0,7,4,0.5266524520255863,0.5041079057539257,0.5266524520255863
32,16,16,0.01,0,7,5,0.5336179295624333,0.5275719281485763,0.5336179295624333
32,16,16,0.01,0,7,6,0.5214592274678111,0.4790215925441301,0.5214592274678111
32,16,16,0.01,0,7,7,0.5431965442764579,0.5274569768914786,0.5431965442764579
32,16,16,0.01,0,7,8,0.533695652173913,0.5300527839264431,0.533695652173913
32,16,16,0.01,0,7,9,0.5769656699889258,0.5294308632543927,0.5769656699889258
32,16,16,0.01,0,7,10,0.5767494356659142,0.5570159474258927,0.5767494356659142
32,16,16,0.01,0,7,11,0.5114942528735632,0.5039915433744137,0.5114942528735632
32,16,16,0.01,0,7,12,0.47485380116959064,0.40764348900831837,0.47485380116959064
32,16,16,0.01,0,7,13,0.5226666666666666,0.49209676076906195,0.5226666666666666
32,16,16,0.01,0,7,14,0.5059880239520959,0.5052384928223221,0.5059880239520959
32,16,16,0.01,0,7,15,0.48986486486486486,0.46723881041778415,0.48986486486486486
32,16,16,0.01,0,7,16,0.5099206349206349,0.5048505459101486,0.5099206349206349
32,16,16,0.01,0,7,17,0.4904306220095694,0.4872347165030092,0.4904306220095694
32,16,16,0.01,0,7,18,0.5423728813559322,0.4806940017386265,0.5423728813559322
32,16,16,0.01,0,7,19,0.5179153094462541,0.46686379423636537,0.5179153094462541
32,16,16,0.01,0,7,20,0.5542635658914729,0.4940572617362686,0.5542635658914729
32,16,16,0.01,0,8,0,0.5202558635394456,0.49594462914135046,0.5202558635394456
32,16,16,0.01,0,8,1,0.5170575692963753,0.5077473085705216,0.5170575692963753
32,16,16,0.01,0,8,2,0.47867803837953093,0.47436166299381516,0.47867803837953093
32,16,16,0.01,0,8,3,0.5085287846481876,0.47620933796052356,0.5085287846481876
32,16,16,0.01,0,8,4,0.511727078891258,0.4775224872422298,0.511727078891258
32,16,16,0.01,0,8,5,0.4727854855923159,0.41211987279137585,0.4727854855923159
32,16,16,0.01,0,8,6,0.528969957081545,0.4425282892899235,0.528969957081545
32,16,16,0.01,0,8,7,0.5356371490280778,0.4485438721864907,0.5356371490280778
32,16,16,0.01,0,8,8,0.5260869565217391,0.52406264831514,0.5260869565217391
32,16,16,0.01,0,8,9,0.530454042081949,0.5203595874966176,0.530454042081949
32,16,16,0.01,0,8,10,0.5507900677200903,0.5507694659600489,0.5507900677200903
32,16,16,0.01,0,8,11,0.5137931034482759,0.40714213220049006,0.5137931034482759
32,16,16,0.01,0,8,12,0.5356725146198831,0.378466468299382,0.5356725146198831
32,16,16,0.01,0,8,13,0.5186666666666667,0.46010995212276995,0.5186666666666667
32,16,16,0.01,0,8,14,0.4820359281437126,0.45453172348037874,0.4820359281437126
32,16,16,0.01,0,8,15,0.46283783783783783,0.41204542331380317,0.46283783783783783
32,16,16,0.01,0,8,16,0.4861111111111111,0.4844040683321813,0.4861111111111111
32,16,16,0.01,0,8,17,0.4880382775119617,0.45826065891472867,0.4880382775119617
32,16,16,0.01,0,8,18,0.536723163841808,0.5167315952452303,0.536723163841808
32,16,16,0.01,0,8,19,0.4560260586319218,0.3885264476116643,0.4560260586319218
32,16,16,0.01,0,8,20,0.5,0.4590315816848983,0.5
32,16,16,0.01,0,9,0,0.5383795309168443,0.37181832945379745,0.5383795309168443
32,16,16,0.01,0,9,1,0.5,0.46466073551620113,0.5
32,16,16,0.01,0,9,2,0.47547974413646055,0.39397091035156556,0.47547974413646055
32,16,16,0.01,0,9,3,0.4669509594882729,0.3513390906023003,0.4669509594882729
32,16,16,0.01,0,9,4,0.5202558635394456,0.47032249968628437,0.5202558635394456
32,16,16,0.01,0,9,5,0.5378868729989328,0.482718437194406,0.5378868729989328
32,16,16,0.01,0,9,6,0.5343347639484979,0.46941816598194,0.5343347639484979
32,16,16,0.01,0,9,7,0.5237580993520519,0.5231524999795654,0.5237580993520519
32,16,16,0.01,0,9,8,0.5130434782608696,0.5083383037098891,0.5130434782608696
32,16,16,0.01,0,9,9,0.5813953488372093,0.5469466743119267,0.5813953488372093
32,16,16,0.01,0,9,10,0.5169300225733634,0.49979158422371717,0.5169300225733634
32,16,16,0.01,0,9,11,0.5402298850574713,0.386031150097741,0.5402298850574713
32,16,16,0.01,0,9,12,0.5146198830409356,0.5138511157481684,0.5146198830409356
32,16,16,0.01,0,9,13,0.5173333333333333,0.39431931753283833,0.5173333333333333
32,16,16,0.01,0,9,14,0.49251497005988026,0.48375830664189395,0.49251497005988026
32,16,16,0.01,0,9,15,0.5489864864864865,0.43381749798513475,0.5489864864864865
32,16,16,0.01,0,9,16,0.498015873015873,0.4924026798616281,0.498015873015873
32,16,16,0.01,0,9,17,0.5358851674641149,0.48447552447552444,0.5358851674641149
32,16,16,0.01,0,9,18,0.5254237288135594,0.4565789473684211,0.5254237288135594
32,16,16,0.01,0,9,19,0.5407166123778502,0.5249086299430378,0.5407166123778502
32,16,16,0.01,0,9,20,0.5155038759689923,0.46537804817399664,0.5155038759689923
32,16,16,0.01,0,10,0,0.5170575692963753,0.3937724260431008,0.5170575692963753
32,16,16,0.01,0,10,1,0.5277185501066098,0.5276535909598817,0.5277185501066098
32,16,16,0.01,0,10,2,0.511727078891258,0.39779079873279316,0.511727078891258
32,16,16,0.01,0,10,3,0.5127931769722814,0.505873619489051,0.5127931769722814
32,16,16,0.01,0,10,4,0.46375266524520253,0.3481602444810098,0.46375266524520253
32,16,16,0.01,0,10,5,0.4994663820704376,0.4770489793926932,0.4994663820704376
32,16,16,0.01,0,10,6,0.5118025751072961,0.45410425905781937,0.5118025751072961
32,16,16,0.01,0,10,7,0.4632829373650108,0.3496998051453497,0.4632829373650108
32,16,16,0.01,0,10,8,0.49782608695652175,0.4975387627140283,0.49782608695652175
32,16,16,0.01,0,10,9,0.5481727574750831,0.5012400498185954,0.5481727574750831
32,16,16,0.01,0,10,10,0.5406320541760722,0.483356758375348,0.5406320541760722
32,16,16,0.01,0,10,11,0.5298850574712644,0.5239675126523262,0.5298850574712644
32,16,16,0.01,0,10,12,0.49239766081871345,0.4912277334152334,0.49239766081871345
32,16,16,0.01,0,10,13,0.5333333333333333,0.48672725566262043,0.5333333333333333
32,16,16,0.01,0,10,14,0.5508982035928144,0.37552195644857717,0.5508982035928144
32,16,16,0.01,0,10,15,0.5388513513513513,0.4801053840437749,0.5388513513513513
32,16,16,0.01,0,10,16,0.4583333333333333,0.45316455696202534,0.4583333333333333
32,16,16,0.01,0,10,17,0.5311004784688995,0.3687162891046386,0.5311004784688995
32,16,16,0.01,0,10,18,0.5536723163841808,0.4071231715073139,0.5536723163841808
32,16,16,0.01,0,10,19,0.4820846905537459,0.481005390577653,0.4820846905537459
32,16,16,0.01,0,10,20,0.4844961240310077,0.43691232215822384,0.4844961240310077
32,16,16,0.01,0,11,0,0.5341151385927505,0.35429468872229725,0.5341151385927505
32,16,16,0.01,0,11,1,0.5373134328358209,0.35366217666596805,0.5373134328358209
32,16,16,0.01,0,11,2,0.5415778251599147,0.539010496671787,0.5415778251599147
32,16,16,0.01,0,11,3,0.47334754797441364,0.3533995322538332,0.47334754797441364
32,16,16,0.01,0,11,4,0.5319829424307037,0.5299952175664833,0.5319829424307037
32,16,16,0.01,0,11,5,0.4663820704375667,0.34228998203054806,0.4663820704375667
32,16,16,0.01,0,11,6,0.5568669527896996,0.5421672703051497,0.5568669527896996
32,16,16,0.01,0,11,7,0.5269978401727862,0.5043359665245786,0.5269978401727862
32,16,16,0.01,0,11,8,0.5260869565217391,0.5230008894977429,0.5260869565217391
32,16,16,0.01,0,11,9,0.5348837209302325,0.35063556420020275,0.5348837209302325
32,16,16,0.01,0,11,10,0.5496613995485328,0.4448333859425131,0.5496613995485328
32,16,16,0.01,0,11,11,0.5298850574712644,0.5212261390103214,0.5298850574712644
32,16,16,0.01,0,11,12,0.5368421052631579,0.5360646752534941,0.5368421052631579
32,16,16,0.01,0,11,13,0.524,0.5237553160646091,0.524
32,16,16,0.01,0,11,14,0.5179640718562875,0.512298204244513,0.5179640718562875
32,16,16,0.01,0,11,15,0.5287162162162162,0.408371093400197,0.5287162162162162
32,16,16,0.01,0,11,16,0.4861111111111111,0.48268769691085267,0.4861111111111111
32,16,16,0.01,0,11,17,0.49521531100478466,0.4802189965995415,0.49521531100478466
32,16,16,0.01,0,11,18,0.5169491525423728,0.5136854790118498,0.5169491525423728
32,16,16,0.01,0,11,19,0.46905537459283386,0.46722384881554435,0.46905537459283386
32,16,16,0.01,0,11,20,0.4689922480620155,0.4590367162031865,0.4689922480620155
32,16,16,0.01,0,12,0,0.48720682302771856,0.4427279992193859,0.48720682302771856
32,16,16,0.01,0,12,1,0.48081023454157784,0.4304185894566479,0.48081023454157784
32,16,16,0.01,0,12,2,0.5671641791044776,0.5373809523809524,0.5671641791044776
32,16,16,0.01,0,12,3,0.5373134328358209,0.4920518464172169,0.5373134328358209
32,16,16,0.01,0,12,4,0.5127931769722814,0.5015297169761954,0.5127931769722814
32,16,16,0.01,0,12,5,0.4973319103521878,0.48337670455942205,0.4973319103521878
32,16,16,0.01,0,12,6,0.48605150214592274,0.4485649878022419,0.48605150214592274
32,16,16,0.01,0,12,7,0.46652267818574517,0.33485136652067954,0.46652267818574517
32,16,16,0.01,0,12,8,0.5543478260869565,0.4206157570395493,0.5543478260869565
32,16,16,0.01,0,12,9,0.5415282392026578,0.3836685571089422,0.5415282392026578
32,16,16,0.01,0,12,10,0.5643340857787811,0.5279428003533568,0.5643340857787811
32,16,16,0.01,0,12,11,0.5563218390804597,0.508255773770127,0.5563218390804597
32,16,16,0.01,0,12,12,0.4666666666666667,0.3327811396183018,0.4666666666666667
32,16,16,0.01,0,12,13,0.5426666666666666,0.4416578583536449,0.5426666666666666
32,16,16,0.01,0,12,14,0.5449101796407185,0.5449061001299806,0.5449101796407185
32,16,16,0.01,0,12,15,0.5219594594594594,0.4877436516793811,0.5219594594594594
32,16,16,0.01,0,12,16,0.5416666666666666,0.5275901106525946,0.5416666666666666
32,16,16,0.01,0,12,17,0.48086124401913877,0.45001000466884544,0.48086124401913877
32,16,16,0.01,0,12,18,0.4830508474576271,0.4753091919298274,0.4830508474576271
32,16,16,0.01,0,12,19,0.46579804560260585,0.4092274476673238,0.46579804560260585
32,16,16,0.01,0,12,20,0.4728682170542636,0.4227808120023689,0.4728682170542636
32,16,16,0.01,0,13,0,0.5341151385927505,0.384039971448965,0.5341151385927505
32,16,16,0.01,0,13,1,0.5543710021321961,0.48229074238391006,0.5543710021321961
32,16,16,0.01,0,13,2,0.4904051172707889,0.47628859236002097,0.4904051172707889
32,16,16,0.01,0,13,3,0.535181236673774,0.3929775814572053,0.535181236673774
32,16,16,0.01,0,13,4,0.48294243070362475,0.3964996902439445,0.48294243070362475
32,16,16,0.01,0,13,5,0.47065101387406616,0.4528518685955395,0.47065101387406616
32,16,16,0.01,0,13,6,0.5128755364806867,0.49920228001155154,0.5128755364806867
32,16,16,0.01,0,13,7,0.5475161987041036,0.5475030060026753,0.5475161987041036
32,16,16,0.01,0,13,8,0.525,0.5107520404599446,0.525
32,16,16,0.01,0,13,9,0.5027685492801772,0.44987510328910496,0.5027685492801772
32,16,16,0.01,0,13,10,0.5395033860045146,0.3570254637040831,0.5395033860045146
32,16,16,0.01,0,13,11,0.5229885057471264,0.4289812760263866,0.5229885057471264
32,16,16,0.01,0,13,12,0.4807017543859649,0.44702434363091836,0.4807017543859649
32,16,16,0.01,0,13,13,0.5,0.4995293351436284,0.5
32,16,16,0.01,0,13,14,0.5553892215568862,0.41069853236025344,0.5553892215568862
32,16,16,0.01,0,13,15,0.5,0.48074484099233117,0.5
32,16,16,0.01,0,13,16,0.5515873015873016,0.3855382689942386,0.5515873015873016
32,16,16,0.01,0,13,17,0.49521531100478466,0.4943789950411328,0.49521531100478466
32,16,16,0.01,0,13,18,0.4350282485875706,0.34378823267712155,0.4350282485875706
32,16,16,0.01,0,13,19,0.5276872964169381,0.5275068196533387,0.5276872964169381
32,16,16,0.01,0,13,20,0.5038759689922481,0.4279379157427938,0.5038759689922481
32,16,16,0.01,0,14,0,0.5469083155650319,0.4933396371973732,0.5469083155650319
32,16,16,0.01,0,14,1,0.48507462686567165,0.3895820954644484,0.48507462686567165
32,16,16,0.01,0,14,2,0.5437100213219617,0.4372368162830469,0.5437100213219617
32,16,16,0.01,0,14,3,0.5682302771855011,0.548727220459505,0.5682302771855011
32,16,16,0.01,0,14,4,0.5074626865671642,0.47767540751240256,0.5074626865671642
32,16,16,0.01,0,14,5,0.5570971184631803,0.5544664493546521,0.5570971184631803
32,16,16,0.01,0,14,6,0.5418454935622318,0.4938486877666915,0.5418454935622318
32,16,16,0.01,0,14,7,0.5485961123110151,0.5360966091863102,0.5485961123110151
32,16,16,0.01,0,14,8,0.5565217391304348,0.5559152150148359,0.5565217391304348
32,16,16,0.01,0,14,9,0.5592469545957918,0.5381489667934615,0.5592469545957918
32,16,16,0.01,0,14,10,0.5586907449209932,0.5511285083269519,0.5586907449209932
32,16,16,0.01,0,14,11,0.5643678160919541,0.5198165070812247,0.5643678160919541
32,16,16,0.01,0,14,12,0.5169590643274854,0.5166946107784431,0.5169590643274854
32,16,16,0.01,0,14,13,0.528,0.4515595951249742,0.528
32,16,16,0.01,0,14,14,0.5404191616766467,0.438146405880564,0.5404191616766467
32,16,16,0.01,0,14,15,0.5287162162162162,0.5268680445151033,0.5287162162162162
32,16,16,0.01,0,14,16,0.5277777777777778,0.4308381415122988,0.5277777777777778
32,16,16,0.01,0,14,17,0.47129186602870815,0.4619770645140624,0.47129186602870815
32,16,16,0.01,0,14,18,0.5423728813559322,0.5237509965453095,0.5423728813559322
32,16,16,0.01,0,14,19,0.4820846905537459,0.46425866780810643,0.4820846905537459
32,16,16,0.01,0,14,20,0.5232558139534884,0.5096345514950166,0.5232558139534884
32,16,16,0.01,0,15,0,0.4946695095948827,0.4942188246536072,0.4946695095948827
32,16,16,0.01,0,15,1,0.5223880597014925,0.5187099138720909,0.5223880597014925
32,16,16,0.01,0,15,2,0.5511727078891258,0.46470113797333656,0.5511727078891258
32,16,16,0.01,0,15,3,0.5330490405117271,0.5130703151666856,0.5330490405117271
32,16,16,0.01,0,15,4,0.5255863539445629,0.5017897660473205,0.5255863539445629
32,16,16,0.01,0,15,5,0.5144076840981857,0.496648732634154,0.5144076840981857
32,16,16,0.01,0,15,6,0.5450643776824035,0.5371330850141729,0.5450643776824035
32,16,16,0.01,0,15,7,0.5431965442764579,0.5161324990889606,0.5431965442764579
32,16,16,0.01,0,15,8,0.5347826086956522,0.5346748538177555,0.5347826086956522
32,16,16,0.01,0,15,9,0.5791805094130675,0.5667424242424243,0.5791805094130675
